"npar","PPP","MargLogLik","BRMSEA","BGammaHat","adjBGammaHat","BMc","BCFI_0C","BTLI_0C","BNFI_0C","BCFI_0A","BTLI_0A","BNFI_0A","chisq","pd"
33,0.176,-1498.12313050617,0.0561891140181988,0.967180110510109,0.959411530240283,0.903379264373617,0.928664877256746,0.92485126842182,0.750351796047894,0.984292611965026,0.987142934994467,0.933886128221899,81.6607924516251,14.9290984516944
33,0.08,-1467.54680203537,0.068091292540634,0.953962157356302,0.941961906355586,0.865368447445416,0.917867164621565,0.912214641135012,0.772279356700915,0.977969437172206,0.981631507916418,0.929389957619923,88.2790284075983,16.1276761395829
33,5e-04,-1484.88604977716,0.105357907391135,0.899504795901794,0.870008955689229,0.715378545246214,0.820177142665073,0.805661810059567,0.700151053135868,0.94842199990537,0.957416602742247,0.901623764319127,121.363397121845,17.6987233911272
