"npar","PPP","MargLogLik","BRMSEA","BGammaHat","adjBGammaHat","BMc","BCFI_0C","BTLI_0C","BNFI_0C","BCFI_0A","BTLI_0A","BNFI_0A","chisq","pd"
33,0.082,-1554.17941806302,0.0668279854963085,0.95556589405417,0.943914991786032,0.869959510785808,0.871005127573036,0.859796457809954,0.670118998056112,0.977917479659254,0.981302428646241,0.927585500806788,87.2472295201073,16.2034455526464
33,0.09275,-1510.34303724872,0.0660088420155019,0.95674712474885,0.945193303870319,0.873333480145208,0.899474628079532,0.891490647176448,0.723940860956561,0.978934435665845,0.982489828215747,0.929597388365882,86.3005087287691,16.443210267465
33,0.0085,-1540.9618451145,0.0892853569433886,0.926490124864753,0.90361873343539,0.788371150604684,0.842866074868778,0.827424954494983,0.698736069556889,0.962876338384419,0.968254888774711,0.915650498553263,102.882306720562,18.509494584141
