"npar","PPP","MargLogLik","BRMSEA","BGammaHat","adjBGammaHat","BMc","BCFI_0C","BTLI_0C","BNFI_0C","BCFI_0A","BTLI_0A","BNFI_0A","chisq","pd"
13,0.212,-256.596535046307,0.179979474814235,0.907984923163012,0.781518050747365,0.858386487262979,0.420951651712659,0.0416270075474303,0.414877920036719,0.94597540729152,0.89995633276957,0.905345258814683,18.5279860323369,12.15571505936
