"npar","PPP","MargLogLik","BRMSEA","BGammaHat","adjBGammaHat","BMc","BCFI_0C","BTLI_0C","BNFI_0C","BCFI_0A","BTLI_0A","BNFI_0A","chisq","pd"
13,0.24375,-254.741295091825,0.166954169420482,0.918468423315554,0.795526945535637,0.874523017028861,0.624317725911175,0.341361358422877,0.553749334543246,0.954196472730557,0.909132308910079,0.917325931658006,16.899209878787,12.6264609297369
