"npar","PPP","MargLogLik","BRMSEA","BGammaHat","adjBGammaHat","BMc","BCFI_0C","BTLI_0C","BNFI_0C","BCFI_0A","BTLI_0A","BNFI_0A","chisq","pd"
33,0.14825,-1541.96567457948,0.0582813593512518,0.965319334091578,0.956570048477749,0.89798928234731,0.891502693205339,0.882145894013534,0.670900613114937,0.983321339892989,0.986712977193189,0.933330804255304,81.9623646650525,15.7136780944609
