"npar","PPP","MargLogLik","BRMSEA","BGammaHat","adjBGammaHat","BMc","BCFI_0C","BTLI_0C","BNFI_0C","BCFI_0A","BTLI_0A","BNFI_0A","chisq","pd"
33,0.178,-1529.54671072869,0.0557930301526717,0.968028471023133,0.95982300248919,0.905847965129465,0.92407071336564,0.916791999789589,0.738384891544371,0.984830925916063,0.987696858775483,0.935527228472567,80.1686645418645,15.9301736142752
