"npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.ci.level","rmsea.pvalue","rmsea.close.h0","rmsea.notclose.pvalue","rmsea.notclose.h0","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi","ecvi"
18,0.183077623635704,77.258757174267,60,0.0661380484965612,520.311543278565,66,0,0.96201118499055,0.958212303489605,0.958212303489605,0.836665870689333,0.851514427899394,0.774104025363085,0.962506355909866,0.96201118499055,-3389.09146971007,-3350.46209112294,6814.18293942014,6874.51638582271,211,6817.48122945665,0.0369222285572319,0,0.0589595589858675,0.9,0.818816253906482,0.05,0.000217933936593221,0.08,0.0568451791132105,0.0568451791132105,0.0557284015872416,0.0557284015872416,0.0557284015872416,0.0599610265007892,0.0599610265007892,0.0563620707228545,0.0563620707228545,216.979274029713,242.371438918474,0.940457533597943,0.922594793677327,0.723428871998418,0.95992748978297,0.536771361015484
18,0.225974499837854,95.3612389315742,60,0.00249101143267139,510.360972186975,66,0,0.920422266704612,0.912464493375074,0.912464493375074,0.794464372196741,0.813149429269764,0.739226753881604,0.921482452709305,0.920422266704612,-3364.31769403016,-3316.63707456437,6764.63538806031,6824.96883446288,211,6767.93367809682,0.0528502302269106,0.0316110228949006,0.0721996761545538,0.9,0.38724647973605,0.05,0.00890593955401773,0.08,0.0743484890631217,0.0743484890631217,0.0750986274630154,0.0750986274630154,0.0750986274630154,0.0749202129667482,0.0749202129667482,0.0735751403010479,0.0735751403010479,175.979797597944,196.551752443009,0.928575534493799,0.907148194841939,0.714288872687538,0.919620305950398,0.622565113419783
18,0.249586082725793,105.325326910285,60,0.000271929249333169,553.712300372477,66,0,0.90706544231985,0.897771986551835,0.897771986551835,0.790761629237102,0.809783299306457,0.736166635733142,0.908194859888868,0.90706544231985,-3406.68860827884,-3354.0259448237,6849.37721655768,6909.71066296025,211,6852.67550659419,0.0598347691394291,0.040365570124279,0.078431409399154,0.9,0.187884579351021,0.05,0.0364876651775673,0.08,0.0804150992843502,0.0804150992843502,0.0790507986893177,0.0790507986893177,0.0790507986893177,0.0751073424714311,0.0751073424714311,0.0768794528716304,0.0768794528716304,159.426190323144,178.05197729023,0.923553474558165,0.900619516925615,0.710425749660127,0.898160956444402,0.669788279195662
