"npar","PPP","MargLogLik","BRMSEA","BGammaHat","adjBGammaHat","BMc","BCFI_0C","BTLI_0C","BNFI_0C","BCFI_0A","BTLI_0A","BNFI_0A","chisq","pd"
13,0.24125,-249.044327912488,0.166612922641875,0.918780443503077,0.799650766475776,0.875060945619735,0.78638829961214,0.6520583164871,0.685095737601828,0.786642196459375,0.649050129639552,0.686053589078921,17.0030990154376,12.4868120210245
