"npar","PPP","MargLogLik","BRMSEA","BGammaHat","adjBGammaHat","BMc","BCFI_0C","BTLI_0C","BNFI_0C","BCFI_0A","BTLI_0A","BNFI_0A","chisq","pd"
13,0.2305,-254.486940121275,0.175009531945246,0.914260528608321,0.780956481626289,0.868008154760975,0.605428087530546,0.295553819507572,0.545482058650506,0.604033152793071,0.289188851376949,0.545411313461039,17.2173136140457,12.7800402742191
