"npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.ci.level","rmsea.pvalue","rmsea.close.h0","rmsea.notclose.pvalue","rmsea.notclose.h0","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi","ecvi"
13,0.0238607776118247,2.91101486864261,8,0.939817020825349,42.0436415002204,15,0.000221303614734047,1,1.35283144546999,1.35283144546999,0.870178874047428,0.930762066158628,0.496406435284602,1.14948415936422,1.18817677091733,-516.705577490196,-515.250070055874,1059.41115498039,1086.85251521464,61,1045.95720662896,0,0,0.0323404296054951,0.9,0.961404587513324,0.05,0.0191500998454889,0.08,0.0542713001237963,0.0542713001237963,0.0482555646139802,0.0482555646139802,0.0482555646139802,0.0570967537340894,0.0570967537340894,0.0482555643495567,0.0482555643495567,325.954058667821,421.988690236715,0.98432237983562,0.958846247068503,0.374979954223093,1.04259520355904,0.473951063420371
13,0.0641386391865684,7.82491398076134,8,0.450757438991116,60.9228787326262,15,1.74903723504372e-07,1,1.00714864344598,1.00714864344598,0.759175632879765,0.871560337535875,0.464832180019133,1.0033083237993,1.00381260983786,-483.735374408101,-479.822917417721,993.470748816203,1020.91210905046,61,980.016800464769,0,0,0.147968645211779,0.9,0.561618450251731,0.05,0.299020077049894,0.08,0.0639988298702514,0.0639988298702514,0.0659538165662063,0.0659538165662063,0.0659538165662063,0.0780376072596559,0.0780376072596559,0.0659538158043386,0.0659538158043386,121.889008969752,157.615694411789,0.96126400272427,0.89831800715121,0.366195810561627,1.00143616159898,0.554506786569858
13,0.0726585919534282,8.86434821831824,8,0.35386840534548,56.6319315083997,15,9.4744402812097e-07,0.97923833492703,0.961071877988181,0.961071877988181,0.706514461600493,0.843474379520263,0.449853002410807,0.982226734750008,0.97923833492703,-493.763258589879,-489.33108448072,1013.52651717976,1040.96787741401,61,1000.07256882833,0.0420856907440786,0,0.15973614090268,0.9,0.465695283307443,0.05,0.383905164730039,0.08,0.0711219762806765,0.0711219762806765,0.0750391155979036,0.0750391155979036,0.0750391155979036,0.0887874758965164,0.0887874758965164,0.0750391130206332,0.0750391130206332,107.713553338641,139.250924560583,0.957155932309992,0.88753432231373,0.364630831356187,0.992940216720702,0.571546692103578
13,0.0848126178537187,10.3471393781537,8,0.241501509536028,33.6693295311298,15,0.0037885956927024,0.874278325087144,0.764271859538394,0.764271859538394,0.42378162546716,0.692683533582485,0.369431217910659,0.908562497695654,0.874278325087144,-503.746085496266,-498.57251580719,1033.49217099253,1060.93353122679,61,1020.0382226411,0.0693520860571538,0,0.174588811486857,0.9,0.34468459140596,0.05,0.502752864571946,0.08,0.0755348381342816,0.0755348381342816,0.0763617469206224,0.0763617469206224,0.0763617469206224,0.0903524366507326,0.0903524366507326,0.0763617462604953,0.0763617462604953,92.4210258349283,119.438951290915,0.947616170786037,0.862492448313348,0.360996636489919,0.980945038125531,0.595854743904159
13,0.0464309024911933,5.66457010392558,8,0.684746720208231,39.2327638852395,15,0.000591481467622224,1,1.18070291428073,1.18070291428073,0.729280634524543,0.855616338413089,0.456328713820314,1.07477499924937,1.09637488761639,-472.736636752855,-469.904351700893,971.473273505711,998.914633739964,61,958.019325154277,0,0,0.117514771406577,0.9,0.769114293905851,0.05,0.139014051893656,0.08,0.0471192591347663,0.0471192591347663,0.0555815848989596,0.0555815848989596,0.0555815848989596,0.0657650179101029,0.0657650179101029,0.0555815846990323,0.0555815846990323,167.993448585312,217.345515074511,0.970874106747606,0.923544530212466,0.369856802570517,1.01932726746369,0.519091313179108
13,0.0660647703621189,8.0599019841785,8,0.42764070538627,60.062048362361,15,2.46088468269789e-07,0.998670677735357,0.997507520753794,0.997507520753794,0.748388264596631,0.865807074451537,0.46176377304082,0.998849411691189,0.998670677735357,-489.652750504781,-485.622799512691,1005.30550100956,1032.74686124381,61,991.851552658128,0.0110792584399363,0,0.150749173253493,0.9,0.539338381142169,0.05,0.318075565521565,0.08,0.0587165203926642,0.0587165203926642,0.0603948508436185,0.0603948508436185,0.0603948508436185,0.0714601517314461,0.0714601517314461,0.0603948512793976,0.0603948512793976,118.364466499056,153.049533507369,0.961361485928879,0.898573900563308,0.366232947020525,0.999509120650395,0.558359048920959
13,0.0538784045809146,6.57316535887159,8,0.583304024857019,106.891296327994,15,6.66133814775094e-16,1,1.02911391022896,1.02911391022896,0.884698890636838,0.938506075006313,0.5005365733367,1.01442831365458,1.01552741878878,-486.583131323482,-483.296548644046,999.166262646964,1026.60762288122,61,985.71231429553,0,0,0.131623197082075,0.9,0.682938950868962,0.05,0.201748088294209,0.08,0.0633295150695666,0.0633295150695666,0.0578659048434384,0.0578659048434384,0.0578659048434384,0.0684678623047804,0.0684678623047804,0.0578659051390589,0.0578659051390589,144.910284431089,187.440515322718,0.96724192913598,0.914010063981948,0.368473115861326,1.01176402410261,0.533986317358551
13,0.0658540396988494,8.03419284325963,8,0.430137205028127,44.3732548104382,15,9.61016377611923e-05,0.998835919155698,0.997817348416934,0.997817348416934,0.660513711570958,0.818940646171177,0.436768344624628,0.999059945461636,0.998835919155698,-480.517471706344,-476.500375284714,987.034943412689,1014.47630364694,61,973.580995061255,0.00837062134859348,0,0.150448686068758,0.9,0.541761903501736,0.05,0.315984047311376,0.08,0.0665532273959556,0.0665532273959556,0.0727653516762312,0.0727653516762312,0.0727653516762312,0.0860971258224307,0.0860971258224307,0.0727653522087504,0.0727653522087504,118.740028757388,153.536086787811,0.95716840415742,0.887567060913227,0.36463558253616,0.999719770064699,0.55793758759442
13,0.0668818681058738,8.15958790891661,8,0.418038515368658,71.9967097068164,15,1.96474236879851e-09,0.997200050498748,0.994750094685153,0.994750094685153,0.787501020650529,0.886667211013616,0.472889179207262,0.99750631072054,0.997200050498748,-492.33289935612,-488.253105401662,1010.66579871224,1038.10715894649,61,997.211850360807,0.018083816066241,0,0.151905959065956,0.9,0.529976853581009,0.05,0.326198165392508,0.08,0.0657781115951849,0.0657781115951849,0.0675451862507085,0.0675451862507085,0.0675451862507085,0.0799205414250594,0.0799205414250594,0.067545185625602,0.067545185625602,116.930621370484,151.191939898123,0.959952135098377,0.894874354633239,0.365696051466048,0.998692757572683,0.559993244408469
13,0.0519647430609895,6.33969865344072,8,0.609237774529002,37.2470911296339,15,0.00116445770347906,1,1.13993132884919,1.13993132884919,0.680862730089973,0.829793456047985,0.442556509892259,1.05676808470286,1.0746300420529,-505.666066279395,-502.496216952675,1037.33213255879,1064.77349279304,61,1023.87818420736,0,0,0.128218817380967,0.9,0.705493689338959,0.05,0.184826210492841,0.08,0.0602302073715021,0.0602302073715021,0.0629612149427573,0.0629612149427573,0.0629612149427573,0.0744882902202843,0.0744882902202843,0.0629565308426059,0.0629565308426059,150.209946421413,194.306402054985,0.966749197643369,0.912716643813843,0.368285408626045,1.01370205175581,0.5301589943187
