"npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.ci.level","rmsea.pvalue","rmsea.close.h0","rmsea.notclose.pvalue","rmsea.notclose.h0","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi","ecvi"
18,0.27511300632953,66.5773475317463,60,0.261033888317536,262.046332684446,66,0,0.966450035347853,0.963095038882638,0.963095038882638,0.7205262079622,0.745932916329273,0.678120833026612,0.967446340429159,0.966450035347853,-1878.39644946085,-1845.10777569497,3792.79289892169,3843.11712874243,121,3786.20724837213,0.0300993477404463,0,0.0650349627791771,0.9,0.793612080811509,0.05,0.00523401434148188,0.08,0.0673201044441225,0.0673201044441225,0.0743860842203791,0.0743860842203791,0.0743860842203791,0.0745916998034364,0.0745916998034364,0.0739298004299311,0.0739298004299311,144.726291866268,161.623847052125,0.918600826805854,0.894181074847611,0.706616020619888,0.973186906694946,0.847746673816085
18,0.279602586182426,67.6638258561471,60,0.232039776367882,266.719494643226,66,0,0.961818228619152,0.958000051481067,0.958000051481067,0.720942001103735,0.746310910094304,0.678464463722095,0.962926448376947,0.961818228619152,-1943.99232472086,-1910.16041179278,3923.98464944171,3974.30887926245,121,3917.39899889215,0.0324903585108491,0,0.0664674487267406,0.9,0.768140772050474,0.05,0.00661615313067111,0.08,0.0769660071960076,0.0769660071960076,0.0776562684917549,0.0776562684917549,0.0776562684917549,0.0743993045138621,0.0743993045138621,0.0769798380128775,0.0769798380128775,142.418478218674,159.044709292829,0.918546920923635,0.894110997200725,0.706574554556642,0.968827499641054,0.856725833521876
18,0.191241612709801,46.2804702757718,60,0.903355382825966,269.224513268001,66,0,1,1.07426014929975,1.07426014929975,0.810906827593846,0.828097115994406,0.752815559994914,1.06557324239849,1.06750922663614,-1966.27345398092,-1943.13321884303,3968.54690796184,4018.87113778258,121,3961.96125741228,0,0,0.0242025849524671,0.9,0.995825133949418,0.05,8.81438248016168e-06,0.08,0.0643750773238706,0.0643750773238706,0.063958924687134,0.063958924687134,0.063958924687134,0.0620321772569121,0.0620321772569121,0.0632990824616807,0.0632990824616807,207.759249117637,232.067437805914,0.943861517983994,0.927019973379192,0.726047321526149,1.05833008204432,0.680003886576627
18,0.28919805957123,69.9859304162378,60,0.17734650351057,267.341184031742,66,0,0.950402941830999,0.945443236014099,0.945443236014099,0.712036423655845,0.738214930596222,0.671104482360202,0.9518381721274,0.950402941830999,-1993.70197524632,-1958.7090100382,4023.40395049264,4073.72818031338,121,4016.81829994308,0.0370873631999319,0,0.0694182253613884,0.9,0.709290959446988,0.05,0.0106152688911338,0.08,0.0842204086455935,0.0842204086455935,0.078082300844394,0.078082300844394,0.078082300844394,0.0812591523746672,0.0812591523746672,0.0777466688289878,0.0777466688289878,137.726270925014,153.800850449139,0.917854918168558,0.893211393619126,0.706042244745045,0.959575600314285,0.875916780299486
18,0.139712107571123,33.8103300322118,60,0.997479827080971,216.313890145662,66,0,1,1.1916565191457,1.1916565191457,0.828067615027454,0.84369783184314,0.766998028948309,1.16754537900236,1.17423319922337,-1916.68344512529,-1899.77828010918,3869.36689025057,3919.69112007131,121,3862.78123970101,0,0,0,0.9,0.99997376974419,0.05,9.26435831706808e-09,0.08,0.0590806418371761,0.0590806418371761,0.062727267298014,0.062727267298014,0.062727267298014,0.0573122401722076,0.0573122401722076,0.0626056143471082,0.0626056143471082,284.01750600817,317.291194936195,0.956578138241681,0.943551579714185,0.735829337108985,1.11429484264769,0.576944876299271
18,0.26052779741133,63.0477269735418,60,0.369078236132432,229.467055996607,66,0,0.981355711369727,0.9794912825067,0.9794912825067,0.697767074364168,0.725242794876516,0.659311631705924,0.982015814486075,0.981355711369727,-1910.77498601556,-1879.25112252879,3857.54997203112,3907.87420185186,121,3850.96432148156,0.0204889507733713,0,0.0601160268649936,0.9,0.865602877994618,0.05,0.00229774819387122,0.08,0.0612816921127477,0.0612816921127477,0.0690427815770759,0.0690427815770759,0.0690427815770759,0.0658387794504163,0.0658387794504163,0.069031426118091,0.069031426118091,152.772565679415,170.616101966104,0.924615839876533,0.902000591839493,0.711242953751179,0.987485058342429,0.818576255979684
18,0.225380949280729,54.5421897259364,60,0.674657702284349,230.997841870015,66,0,1,1.03638587773893,1.03638587773893,0.740272860504512,0.763884418640466,0.694440380582241,1.03191742196496,1.03307807067176,-1931.45288072253,-1904.18178585957,3898.90576144507,3949.22999126581,121,3892.32011089551,0,0,0.0458607510947755,0.9,0.967369536799716,0.05,0.000201806469297646,0.08,0.0627639021051872,0.0627639021051872,0.0675153748574787,0.0675153748574787,0.0675153748574787,0.0612176379439219,0.0612176379439219,0.0679661515435055,0.0679661515435055,176.440614524492,197.066746509631,0.929724220500554,0.90864148665072,0.715172477308118,1.02280917515232,0.748282559718483
18,0.229125717279561,55.4484235816537,60,0.642518557679884,240.816662953564,66,0,1,1.02863991324163,1.02863991324163,0.7467232325548,0.769748393231636,0.699771266574214,1.02517232839053,1.02603628476512,-1966.67526261552,-1938.95105082469,3969.35052523104,4019.67475505178,121,3962.76487468148,0,0,0.0476056825143274,0.9,0.960914131829473,0.05,0.000270569598423214,0.08,0.0708789347548593,0.0708789347548593,0.0734195445466244,0.0734195445466244,0.0734195445466244,0.0637456284902747,0.0637456284902747,0.0708087147501477,0.0708087147501477,173.573261148506,193.862285278993,0.936644755615444,0.917638182300077,0.720495965858034,1.0189861547142,0.755772095716147
18,0.227253552842874,54.9953597879755,60,0.658685704738405,202.605634890176,66,8.88178419700125e-16,1,1.04029924708196,1.04029924708196,0.701415531707375,0.728559574279432,0.662326885708574,1.03509426689821,1.03663567916542,-1950.75917140907,-1923.26149151508,3937.51834281814,3987.84257263888,121,3930.93269226858,0,0,0.0467422342023877,0.9,0.964251901121843,0.05,0.000233936063928585,0.08,0.0626219779265204,0.0626219779265204,0.0663150058449184,0.0663150058449184,0.0663150058449184,0.0650621980417822,0.0650621980417822,0.0663966110741596,0.0663966110741596,174.994957391331,195.451126936959,0.93399614065816,0.914194982855608,0.718458569737046,1.02089565124255,0.752027766842773
18,0.163182256462896,39.4901060640209,60,0.981193981036388,189.460899779803,66,7.28306304154103e-14,1,1.18273707197838,1.18273707197838,0.770722525223362,0.791565932021238,0.71960539274658,1.15842539307902,1.16612461088943,-1942.92111738449,-1923.17606435248,3921.84223476898,3972.16646458973,121,3915.25658421942,0,0,0,0.9,0.999618364992074,0.05,3.12239128782098e-07,0.08,0.0564666769530179,0.0564666769530179,0.0598884850804882,0.0598884850804882,0.0598884850804882,0.0595129386292438,0.0595129386292438,0.0597253161912517,0.0597253161912517,243.311713914282,271.799720561361,0.949913882402641,0.934888047123433,0.73070298646357,1.08844669326107,0.623885174082817
