"npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.ci.level","rmsea.pvalue","rmsea.close.h0","rmsea.notclose.pvalue","rmsea.notclose.h0","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi","ecvi"
18,2.03546920599084,492.583547849782,447,0.0671037071891082,1022.03923644387,435,0,0.922350083231378,0.924434644755368,0.924434644755368,NA,NA,0.532329232931638,0.920729673801604,0.922350083231378,-4898.74650570181,-4652.45473177691,9833.49301140362,9883.81724122436,121,9826.90736085406,0.0290307071842314,0,0.0437969955252048,0.9,0.993315099027722,0.05,2.7786076158259e-13,0.08,0.089067631954719,0.089067631954719,0.0870763389588082,0.0870763389588082,0.0870763389588082,0.0817281870669309,0.0817281870669309,0.0848818133060388,0.0848818133060388,123.156444051659,128.607869020803,0.800063917305011,0.792012799881052,0.769093701151269,0.828314995184943,4.3684590731387
18,2.10534796706253,509.494208029132,447,0.0215876935584317,994.045786996088,435,0,0.888212719811501,0.89121372062193,0.89121372062193,NA,NA,0.500900990266306,0.885760553294274,0.888212719811501,-4883.00271598666,-4628.25561197209,9802.00543197331,9852.32966179405,121,9795.41978142375,0.0339917432431308,0.0142499116797233,0.047552153197823,0.9,0.976248434607637,0.05,7.90542161495332e-12,0.08,0.0864409697326808,0.0864409697326808,0.087388236822867,0.087388236822867,0.087388236822867,0.0843417681285774,0.0843417681285774,0.0863759471398103,0.0863759471398103,119.101940425276,124.37242674253,0.800578764074423,0.792548378735138,0.769588618368316,0.772409422859962,4.50821659528208
18,1.98053606935186,479.28972878315,447,0.140709309128881,944.40666707235,435,0,0.93661306207725,0.938314724840277,0.938314724840277,NA,NA,0.506082567016992,0.935083844024042,0.93661306207725,-4862.29768897646,-4622.65282458488,9760.59537795292,9810.91960777366,121,9754.00972740336,0.0244335039107613,0,0.0405939659933926,0.9,0.997936747094082,0.05,1.62215382213767e-14,0.08,0.0891797812353994,0.0891797812353994,0.0914461285503093,0.0914461285503093,0.0914461285503093,0.0881305859588563,0.0881305859588563,0.089501845201219,0.089501845201219,126.544636135744,132.147264547905,0.806343022019236,0.798544754449541,0.775129743747524,0.875089920748149,4.25859279986074
18,2.04805733257936,495.629874484205,447,0.0555766484904054,970.331818477631,435,0,0.909159379648874,0.911598054020716,0.911598054020716,NA,NA,0.502711712370658,0.907076403980808,0.909159379648874,-4714.27096535377,-4466.45602811167,9464.54193070754,9514.86616052828,121,9457.95628015798,0.0299850741813188,0,0.0444976057235642,0.9,0.991444931865222,0.05,5.18926221094531e-13,0.08,0.0796381423654627,0.0796381423654627,0.0894294992289069,0.0894294992289069,0.0894294992289069,0.0852556449130134,0.0852556449130134,0.0880940375374574,0.0880940375374574,122.405624845153,127.823543316941,0.805224629668669,0.797381326165394,0.774054644004075,0.817953414440534,4.39363532631574
18,2.02722203619165,490.587732758379,447,0.0756355298622242,1038.54971074905,435,0,0.927781039437027,0.929719803478986,0.929719803478986,NA,NA,0.542177388967589,0.926316027264748,0.927781039437027,-4879.01801915965,-4633.72415278046,9794.0360383193,9844.36026814004,121,9787.45038776974,0.0283880585991649,0,0.0433316593540372,0.9,0.994338213744921,0.05,1.83577620830103e-13,0.08,0.091316173327605,0.091316173327605,0.0906019578780418,0.0906019578780418,0.0906019578780418,0.0851196836962403,0.0851196836962403,0.0880180733514461,0.0880180733514461,123.653402410524,129.127004934254,0.80000207764254,0.791948470030831,0.769034255282184,0.835174496453797,4.35196473354032
18,2.03120134776734,491.550726159695,447,0.0714181348605799,939.230864478856,435,0,0.911646173810204,0.914018088607246,0.914018088607246,NA,NA,0.489794312172187,0.909492213157208,0.911646173810204,-4834.74051310444,-4588.96515002459,9705.48102620888,9755.80525602962,121,9698.89537565932,0.0286999372315574,0,0.0435568261572677,0.9,0.993862989520863,0.05,2.2433696437432e-13,0.08,0.0884289186821227,0.0884289186821227,0.0931133554536852,0.0931133554536852,0.0931133554536852,0.0856988899241452,0.0856988899241452,0.0908832203709228,0.0908832203709228,123.413113034709,128.875992264115,0.801910370853276,0.793933607263475,0.77086867907831,0.83185768061097,4.3599233566917
18,2.0039083619876,484.945823601,447,0.104374636794684,1011.8747899444,435,0,0.934221733619774,0.935987593119915,0.935987593119915,NA,NA,0.535110611717571,0.932824363422672,0.934221733619774,-4820.4779012039,-4578.0049894034,9676.9558024078,9727.28003222854,121,9670.37015185824,0.0264871691508263,0,0.0419874882357099,0.9,0.996528724657236,0.05,5.55994768187841e-14,0.08,0.0874054342076626,0.0874054342076626,0.0905008810109859,0.0905008810109859,0.0905008810109859,0.0834222453472976,0.0834222453472976,0.0876989231760234,0.0876989231760234,125.080364600042,130.617647573628,0.805596832631111,0.797768517166592,0.774412439109907,0.854874226845248,4.30533738513223
18,2.07469104049414,502.075231799582,447,0.0364520997105806,1054.95910195979,435,0,0.911163120880909,0.913548003541824,0.913548003541824,NA,NA,0.538538259859355,0.9094096434743,0.911163120880909,-4876.02560692867,-4624.98799102889,9788.05121385734,9838.37544367809,121,9781.46556330779,0.0319103612017337,0.00891875033958482,0.0459436919003582,0.9,0.985964476209411,0.05,1.88548825228592e-12,0.08,0.0876016773400322,0.0876016773400322,0.0880417672178541,0.0880417672178541,0.0880417672178541,0.0843327426641501,0.0843327426641501,0.085638193374481,0.085638193374481,120.847088230194,126.195454534807,0.800511894000678,0.792478815906746,0.769524336813555,0.7964558330331,4.44690274214531
18,1.96438120113159,475.380250673846,447,0.170552112631742,1060.17508488467,435,0,0.954604315878837,0.955822991962627,0.955822991962627,NA,NA,0.566818739722385,0.953715910229484,0.954604315878837,-4796.9617666383,-4559.27164130137,9629.92353327659,9680.24776309733,121,9623.33788272703,0.0229066545741855,0,0.0396013033322034,0.9,0.998585448648183,0.05,6.78274278430831e-15,0.08,0.0942250125283021,0.0942250125283021,0.0963029751716463,0.0963029751716463,0.0963029751716463,0.0943230006758095,0.0943230006758095,0.0949764085911405,0.0949764085911405,127.577102263685,133.225806113564,0.79812352508623,0.789994271062856,0.767228420889343,0.889341690882307,4.22628306342021
18,2.07410057814194,501.932339910351,447,0.036806953451866,1034.03523937664,435,0,0.908298650397407,0.910760431594792,0.910760431594792,NA,NA,0.528784299915007,0.906424118646298,0.908298650397407,-4791.5647020466,-4540.59853209142,9619.1294040932,9669.45363391394,121,9612.54375354364,0.0318689388324448,0.00878447219744983,0.045912141464692,0.9,0.986112285129769,0.05,1.83315940114749e-12,0.08,0.08284830931361,0.08284830931361,0.0859626663783997,0.0859626663783997,0.0859626663783997,0.082747337363957,0.082747337363957,0.0846653280735574,0.0846653280735574,120.881206726841,126.231095623454,0.793926371228138,0.785628104297728,0.763193737503178,0.79692624908551,4.44572181744091
