"npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.ci.level","rmsea.pvalue","rmsea.close.h0","rmsea.notclose.pvalue","rmsea.notclose.h0","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi","ecvi"
18,0.113694033755477,341.309489333943,282,0.00892579022102369,5852.95307041918,276,0,0.989365252211189,0.989591523440738,0.989591523440738,NA,NA,0.962157367750971,0.98935379842834,0.989365252211189,-48185.5488420904,-48014.8940974235,96407.0976841808,96502.7476471502,1501,96445.5666462501,0.011837151118886,0.0063036466730063,0.0161210957373538,0.9,1,0.05,0,0.08,0.0293088834476959,0.0293088834476959,0.0295976544421098,0.0295976544421098,0.0295976544421098,0.0270994819585344,0.0270994819585344,0.0283732858954277,0.0283732858954277,1417.81431407816,1496.98808501829,0.981247362517062,0.980050385656449,0.922372520766038,0.980437225177013,0.251372078170515
18,0.100299861149733,301.100183171497,282,0.207618700350977,5712.99714880685,276,0,0.996486997758369,0.996561742486915,0.996561742486915,NA,NA,0.96788896539634,0.996483116700642,0.996486997758369,-48340.0868747365,-48189.5367831507,96716.1737494729,96811.8237124423,1501,96754.6427115422,0.00671744107943697,0,0.0123881298636535,0.9,1,0.05,0,0.08,0.0296503309488805,0.0296503309488805,0.0295411013002595,0.0295411013002595,0.0295411013002595,0.0242870741198747,0.0242870741198747,0.0274149680477469,0.0274149680477469,1607.0175218944,1696.76426015137,0.983481553400988,0.982427184469137,0.924472660196929,0.993657711689336,0.224583732959025
18,0.0966480302170343,290.137386711537,282,0.356655099751415,5684.25705209485,276,0,0.998495377229086,0.998527390479531,0.998527390479531,NA,NA,0.969587245238807,0.998493706124483,0.998495377229086,-48402.4641401099,-48257.3954467541,96840.9282802197,96936.5782431891,1501,96879.397242289,0.00438457574854475,0,0.0111454873665926,0.9,1,0.05,0,0.08,0.0258625490846556,0.0258625490846556,0.0259511990262698,0.0259511990262698,0.0259511990262698,0.023106942505765,0.023106942505765,0.0250753041648753,0.0250753041648753,1667.70064654515,1760.83845148127,0.984423415520821,0.983429165447681,0.925358010589571,0.997293015374627,0.217280071093629
18,0.102222308039666,306.871368735077,282,0.147814285982461,6131.38473493341,276,0,0.995752393760449,0.99584276836129,0.99584276836129,NA,NA,0.970601826383333,0.99574803678299,0.995752393760449,-48164.136644175,-48010.7009598075,96364.2732883501,96459.9232513195,1501,96402.7422504194,0.00766540212654356,0,0.0129929862072185,0.9,1,0.05,0,0.08,0.0293950725739393,0.0293950725739393,0.0292711600861654,0.0292711600861654,0.0292711600861654,0.0253154138970386,0.0253154138970386,0.0273269009802694,0.0273269009802694,1576.81390539078,1664.87281893363,0.983214490836615,0.982143075358101,0.924221621386418,0.991749292516853,0.228428626738892
18,0.0903260477542638,271.1587953583,282,0.667969874503275,5526.16220486335,276,0,1,1.002020992933,1.002020992933,NA,NA,0.971604237265105,1.00206729010625,1.00206492756198,-48210.6489466425,-48075.0695489633,96457.2978932849,96552.9478562543,1501,96495.7668553542,0,0,0.0085623336636697,0.9,1,0.05,0,0.08,0.0245920818618928,0.0245920818618928,0.0250307218294142,0.0250307218294142,0.0250307218294142,0.0230408755250937,0.0230408755250937,0.0241331789086943,0.0241331789086943,1784.35417584394,1884.01076006984,0.985157204661704,0.984209792193302,0.926047772382001,1.00361785602828,0.204636106168088
18,0.112319807165248,337.184061110074,282,0.013380298817075,5957.295652937,276,0,0.990286711961285,0.990493377664237,0.990493377664237,NA,NA,0.963908502333384,0.990276442940639,0.990286711961285,-48403.0844040306,-48234.4923734756,96842.1688080613,96937.8187710307,1501,96880.6377701305,0.011418049690616,0.00558106499898718,0.015780498296348,0.9,1,0.05,0,0.08,0.0318942931818619,0.0318942931818619,0.0317272255722068,0.0317272255722068,0.0317272255722068,0.0279282991310454,0.0279282991310454,0.0301885579027235,0.0301885579027235,1435.14895836721,1515.29141598888,0.981763896760411,0.98059989017065,0.922858062954786,0.981785494283347,0.248623624990056
18,0.108474422224301,325.640215517352,282,0.0376807492055276,5697.5062674851,276,0,0.991950536739378,0.992121801915136,0.992121801915136,NA,NA,0.963341765865642,0.991941618500311,0.991950536739378,-48252.6295187158,-48089.8094109572,96541.2590374316,96636.9090004011,1501,96579.7279995009,0.0101537985558923,0.00268109161110369,0.0147837413935942,0.9,1,0.05,0,0.08,0.0323251625298422,0.0323251625298422,0.032213952795345,0.032213952795345,0.032213952795345,0.0267213389064038,0.0267213389064038,0.0295014726144923,0.0295014726144923,1485.98909832367,1568.97258144564,0.982194171850377,0.98105762962806,0.923262521539354,0.985568105575437,0.240932855108162
18,0.0951465965760097,285.630082921181,282,0.428478308015215,5891.42060203241,276,0,0.999353551019871,0.99936730525349,0.99936730525349,NA,NA,0.972202787290444,0.999352859559173,0.999353551019871,-48126.5267103914,-47983.7116689308,96289.0534207828,96384.7033837522,1501,96327.5223828521,0.0029284874859806,0,0.0105908162872526,0.9,1,0.05,0,0.08,0.0269898543083552,0.0269898543083552,0.0271330976051748,0.0271330976051748,0.0271330976051748,0.0237364844829502,0.0237364844829502,0.0257186942217734,0.0257186942217734,1694.00153917078,1788.60907858628,0.984424646491912,0.983430474991395,0.925359167702397,0.998791509320976,0.21427720381158
18,0.111000419583785,333.223259590523,282,0.0194015562654707,5625.08975954675,276,0,0.990423929697739,0.990627675874383,0.990627675874383,NA,NA,0.961212586317538,0.990413176290179,0.990423929697739,-48217.2900816292,-48050.6784518339,96470.5801632584,96566.2301262278,1501,96509.0491253277,0.0110006590713284,0.00478701129770087,0.0154460856168504,0.9,1,0.05,0,0.08,0.0300037817760845,0.0300037817760845,0.0302496337580114,0.0302496337580114,0.0302496337580114,0.0256236030716638,0.0256236030716638,0.0280729822531362,0.0280729822531362,1452.19572569234,1533.29078298643,0.981988351504547,0.980838671813348,0.923069050414274,0.98308170478615,0.245984849827131
18,0.0917152932699867,275.3293103965,282,0.600638585513073,5677.34790646002,276,0,1,1.0012087279232,1.0012087279232,NA,NA,0.97218875324764,1.00123637802773,1.00123500461718,-48399.2064033853,-48261.541748187,96834.4128067705,96930.0627697399,1501,96872.8817688398,0,0,0.0091942235658834,0.9,1,0.05,0,0.08,0.026277649025584,0.026277649025584,0.0263421363081207,0.0263421363081207,0.0263421363081207,0.024819476849175,0.024819476849175,0.0257749692219632,0.0257749692219632,1757.34104964215,1855.488098677,0.984936550123841,0.983975053323235,0.925840357116411,1.00222455246674,0.207414597199534
