"npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.ci.level","rmsea.pvalue","rmsea.close.h0","rmsea.notclose.pvalue","rmsea.notclose.h0","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi","ecvi"
18,1.28989924823165,234.761663178159,153,2.36386559944179e-05,671.889940887744,153,0,0.842429662370642,0.842429662370642,0.842429662370642,0.65059506194128,0.65059506194128,0.65059506194128,0.842429662370642,0.842429662370642,-2130.32923503216,-2012.94840344308,4296.65847006432,4341.85394118162,91,4285.04029199482,0.0766316977004191,0.0564121187519687,0.0955717572691029,0.9,0.0177608005701196,0.05,0.399338126190115,0.08,0.113423982155963,0.113423982155963,0.105576072195149,0.105576072195149,0.105576072195149,0.0988580326633673,0.0988580326633673,0.101888035214787,0.101888035214787,71.8832811684389,77.2109620176928,0.78702445673787,0.761968510471737,0.704179777081252,0.638112992189986,2.97540289206769
18,1.45473718128797,264.76216699441,153,5.35450810357219e-08,565.449320030177,153,0,0.729028121597501,0.729028121597501,0.729028121597501,0.531766760316768,0.531766760316768,0.531766760316768,0.729028121597501,0.729028121597501,-2128.87114248265,-1996.49005898545,4293.7422849653,4338.93775608261,91,4282.1241068958,0.0895944268099691,0.0711655545013582,0.107494265831025,0.9,0.000506811778443583,0.05,0.812843248515237,0.08,0.106288644685412,0.106288644685412,0.110161190340669,0.110161190340669,0.110161190340669,0.105109744628472,0.105109744628472,0.108993036886207,0.108993036886207,63.8514155460102,68.5754107876705,0.781602525539105,0.755908705014293,0.699328575482357,0.541139682322686,3.30507875818033
18,1.2797601109613,232.916340194956,153,3.320079835889e-05,651.414580515426,153,0,0.839658903813945,0.839658903813945,0.839658903813945,0.642445307240953,0.642445307240953,0.642445307240953,0.839658903813945,0.839658903813945,-2081.50210227768,-1965.0439321802,4199.00420455536,4244.19967567266,91,4187.38602648585,0.0757619914624239,0.0553840704102794,0.0947854285631761,0.9,0.0213592607354431,0.05,0.371352219101848,0.08,0.104054656083358,0.104054656083358,0.107514897125455,0.107514897125455,0.107514897125455,0.102280667740441,0.102280667740441,0.106367822474549,0.106367822474549,72.4448671342646,77.814757524979,0.791668540301671,0.76715895680775,0.708335009743601,0.644615818226117,2.95512461752699
18,1.29874697780444,236.371949960409,153,1.75125701908918e-05,687.237661127849,153,0,0.843942207697602,0.843942207697602,0.843942207697602,0.656055010762229,0.656055010762229,0.656055010762229,0.843942207697602,0.843942207697602,-2121.70056109841,-2003.51458611821,4279.40112219683,4324.59659331413,91,4267.78294412732,0.0773826446186178,0.0572949156791442,0.0962522763386805,0.9,0.0150681801182391,0.05,0.424081277206688,0.08,0.112289488450943,0.112289488450943,0.110398885977446,0.110398885977446,0.110398885977446,0.101113573197218,0.101113573197218,0.10762720712236,0.10762720712236,71.4003879538797,76.6917739125891,0.796589832504095,0.7726592245634,0.712738271187874,0.632492043981402,2.99309835121329
18,1.40032010964431,254.858259955265,153,4.47225788069439e-07,535.467906207927,153,0,0.733681550002028,0.733681550002028,0.733681550002028,0.524045686024176,0.524045686024176,0.524045686024176,0.733681550002028,0.733681550002028,-2130.97793528724,-2003.5488053096,4297.95587057447,4343.15134169178,91,4286.33769250497,0.085532608083439,0.0666371302922762,0.103721745542495,0.9,0.00183288418166894,0.05,0.698534919695225,0.08,0.108554739656304,0.108554739656304,0.11467769159693,0.11467769159693,0.11467769159693,0.109315203762115,0.109315203762115,0.114322376892047,0.114322376892047,66.2938499287751,71.2014217582023,0.783527655831157,0.758060321223058,0.701051060480509,0.571402868549762,3.19624461489302
18,1.1682364841642,212.619040117884,153,0.0010279058169429,693.086861792756,153,0,0.889612126612402,0.889612126612402,0.889612126612402,0.693228869512953,0.693228869512953,0.693228869512953,0.889612126612402,0.889612126612402,-2162.39624327058,-2056.08672321163,4360.79248654115,4405.98795765846,91,4349.17430847165,0.0654374064542764,0.0425543012780416,0.0856214491793066,0.9,0.122027062316071,0.05,0.123321518924768,0.08,0.133301978237805,0.133301978237805,0.114184552229337,0.114184552229337,0.114184552229337,0.105869266967189,0.105869266967189,0.107476689598376,0.107476689598376,79.2652248331176,85.147742298909,0.790828750929554,0.766220368685972,0.707583619252759,0.720667694299321,2.73207736393279
18,0.963705620799253,175.394422985464,153,0.103786711646103,538.583486387243,153,0,0.941920689614354,0.941920689614354,0.941920689614354,0.674341253642977,0.674341253642977,0.674341253642977,0.941920689614354,0.941920689614354,-2132.08473678539,-2044.38752529266,4300.16947357079,4345.36494468809,91,4288.55129550128,0.0401054623013385,0,0.0652595918769838,0.9,0.713821940228502,0.05,0.00239015256891635,0.08,0.107544137104737,0.107544137104737,0.105414933426595,0.105414933426595,0.105414933426595,0.0886001201241922,0.0886001201241922,0.0975963939121088,0.0975963939121088,95.8757474461257,103.006733687102,0.830205898685682,0.810230122060468,0.742815804087189,0.884222739661764,2.3230156372029
18,1.55688175461628,283.352479340162,153,7.63847762819125e-10,637.332267963092,153,0,0.730861460277316,0.730861460277316,0.730861460277316,0.555408546556486,0.555408546556486,0.555408546556486,0.730861460277316,0.730861460277316,-2167.31389181837,-2025.63765214829,4370.62778363674,4415.82325475405,91,4359.00960556724,0.0967594155427217,0.0790066194797874,0.114214698444665,0.9,3.46567157487598e-05,0.05,0.940321174360894,0.08,0.122980847672529,0.122980847672529,0.116748980232973,0.116748980232973,0.116748980232973,0.10973274181332,0.10973274181332,0.115869109526582,0.115869109526582,59.7278326181534,64.1418939313483,0.769074533510309,0.741906831570345,0.688119319456592,0.488594481881243,3.50936790483695
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,1.18857630504054,216.320887517378,153,0.000574034811605006,583.247372753421,153,0,0.852826788663117,0.852826788663117,0.852826788663117,0.629109538040162,0.629109538040162,0.629109538040162,0.852826788663117,0.852826788663117,-2146.90800737717,-2038.74756361848,4329.81601475434,4375.01148587165,91,4318.19783668484,0.0674383731633379,0.0451543935783248,0.0873701460947522,0.9,0.0924444504022928,0.05,0.157800527264128,0.08,0.108557209274113,0.108557209274113,0.106351962179636,0.106351962179636,0.106351962179636,0.101258609930318,0.101258609930318,0.104163475739029,0.104163475739029,77.9258908356273,83.7077421926896,0.807054952881865,0.784355535573849,0.722101799946932,0.70615751000582,2.77275700568547
