"npar","fmin","chisq","df","pvalue","baseline.chisq","baseline.df","baseline.pvalue","cfi","tli","nnfi","rfi","nfi","pnfi","ifi","rni","logl","unrestricted.logl","aic","bic","ntotal","bic2","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.ci.level","rmsea.pvalue","rmsea.close.h0","rmsea.notclose.pvalue","rmsea.notclose.h0","rmr","rmr_nomean","srmr","srmr_bentler","srmr_bentler_nomean","crmr","crmr_nomean","srmr_mplus","srmr_mplus_nomean","cn_05","cn_01","gfi","agfi","pgfi","mfi","ecvi"
18,0.132398963616744,265.062725160721,153,5.01243015982311e-08,3646.55423044493,153,0,0.967923003975682,0.967923003975682,0.967923003975682,0.927311453934313,0.927311453934313,0.927311453934313,0.967923003975682,0.967923003975682,-23922.5731869418,-23790.0418243615,47881.1463738836,47969.5039599113,1001,47912.3349191207,0.0270500352634488,0.0214973804349419,0.0324445874986844,0.9,0.999999999999976,0.05,1.79647579135628e-75,0.08,0.040531655018738,0.040531655018738,0.0400390724687616,0.0400390724687616,0.0400390724687616,0.0366961592811505,0.0366961592811505,0.0383040850512023,0.0383040850512023,691.581622345861,743.486647389438,0.969986242001745,0.966455211649009,0.867882427054193,0.945562408548902,0.300761963197524
18,0.157180529176008,314.675419410368,153,2.98427949019242e-13,3413.69537484985,153,0,0.950416889398074,0.950416889398074,0.950416889398074,0.907819712992344,0.907819712992344,0.907819712992344,0.950416889398074,0.950416889398074,-23951.2251412373,-23793.8874315321,47938.4502824745,48026.8078685022,1001,47969.6388277116,0.0324907131532729,0.0273723285836747,0.0375873147436678,0.9,0.999999998219772,0.05,2.41816018128955e-63,0.08,0.0446471546274882,0.0446471546274882,0.0446826057306595,0.0446826057306595,0.0446826057306595,0.040377089884786,0.040377089884786,0.0436693040427402,0.0436693040427402,582.70240023163,626.423919419133,0.96599078524606,0.961989701157361,0.864307544693843,0.922417855323142,0.350325094316052
18,0.130745202486814,261.751895378602,153,1.0319341670062e-07,3298.04014822627,153,0,0.965421142416915,0.965421142416915,0.965421142416915,0.920634108860265,0.920634108860265,0.920634108860265,0.965421142416915,0.965421142416915,-23980.2275317062,-23849.3515840169,47996.4550634124,48084.8126494401,1001,48027.6436086495,0.0266474504447559,0.0210510345833457,0.0320696147270369,0.9,0.99999999999999,0.05,2.29557884466715e-76,0.08,0.0419809597488723,0.0419809597488723,0.0417977875614715,0.0417977875614715,0.0417977875614715,0.0349037247622335,0.0349037247622335,0.0391228130403426,0.0391228130403426,700.316604757125,752.878162592976,0.971049308247695,0.96764334451213,0.868833591590043,0.94712743664071,0.297454440937664
18,0.123079336383135,246.404831439037,153,2.51460798361691e-06,3264.8360962405,153,0,0.969984013119495,0.969984013119495,0.969984013119495,0.92452765646558,0.92452765646558,0.92452765646558,0.969984013119495,0.969984013119495,-23742.3240718974,-23619.1216561778,47520.6481437947,47609.0057298224,1001,47551.8366890318,0.024695732731742,0.0188532012729992,0.0302658613567649,0.9,1,0.05,1.15257710385169e-80,0.08,0.0405400387809585,0.0405400387809585,0.0417008639251277,0.0417008639251277,0.0417008639251277,0.0354404019815426,0.0354404019815426,0.0388911961346105,0.0388911961346105,743.87279878355,799.708097577152,0.973264290273948,0.970118912659119,0.870815417613533,0.954415889211443,0.282122708730307
18,0.141648920958378,283.581139758673,153,7.23480941822174e-10,3212.40620133006,153,0,0.957318142421917,0.957318142421917,0.957318142421917,0.911723137739786,0.911723137739786,0.911723137739786,0.957318142421917,0.957318142421917,-24070.5378244621,-23928.7472545827,48177.0756489241,48265.4332349518,1001,48208.2641941612,0.0291996384020053,0.0238491006345595,0.034461151991795,0.9,0.999999999997564,0.05,1.11295019291335e-70,0.08,0.0424953350765017,0.0424953350765017,0.0427709186770365,0.0427709186770365,0.0427709186770365,0.0375168229322943,0.0375168229322943,0.0411237292861707,0.0411237292861707,646.485263655683,695.000786935173,0.969262797837279,0.965646656406371,0.867235134907039,0.936856324136221,0.319261877880792
18,0.125757821398075,251.767158438946,153,8.48815951082216e-07,3188.76879966335,153,0,0.967465520282737,0.967465520282737,0.967465520282737,0.921045652959999,0.921045652959999,0.921045652959999,0.967465520282737,0.967465520282737,-24148.7283548355,-24022.8447756161,48333.4567096711,48421.8142956988,1001,48364.6452549081,0.02539472565652,0.0196474674240846,0.0309090149502355,0.9,0.999999999999999,0.05,3.92734947236981e-79,0.08,0.0397217848795876,0.0397217848795876,0.0395067828580784,0.0395067828580784,0.0395067828580784,0.037291468579976,0.037291468579976,0.0379978167471635,0.0379978167471635,728.050533119058,782.696609568788,0.972403066989942,0.969156368988759,0.870044849412054,0.951862921123862,0.287479678760186
18,0.148109530170263,296.515279400867,153,3.1139202327779e-11,3410.72379122337,153,0,0.955946148722764,0.955946148722764,0.955946148722764,0.913063825290141,0.913063825290141,0.913063825290141,0.955946148722764,0.955946148722764,-23952.1311138848,-23803.8734741844,47940.2622277696,48028.6198137973,1001,47971.4507730066,0.0306116201924426,0.0253702445831071,0.035797294169282,0.9,0.999999999955211,0.05,1.58530626787384e-67,0.08,0.043137086724685,0.043137086724685,0.0434978191757919,0.0434978191757919,0.0434978191757919,0.0400803019659228,0.0400803019659228,0.0418591637336332,0.0418591637336332,618.328884820939,664.728137552148,0.967927155616661,0.964153879806856,0.866040086604381,0.930823171444259,0.332183096304562
18,0.14594120359561,292.174289598412,153,9.09405883930958e-11,3309.62020119796,153,0,0.955910346912944,0.955910346912944,0.955910346912944,0.911719692340331,0.911719692340331,0.911719692340331,0.955910346912944,0.955910346912944,-23861.5496873851,-23715.4625425859,47759.0993747702,47847.4569607979,1001,47790.2879200073,0.0301451016348528,0.0248694257627491,0.0353549217233544,0.9,0.999999999982665,0.05,1.44046851120061e-68,0.08,0.0435905647496511,0.0435905647496511,0.0440142455682351,0.0440142455682351,0.0440142455682351,0.0396415696660553,0.0396415696660553,0.042175822738586,0.042175822738586,627.500870478718,674.589501742257,0.968164704230933,0.964419375316925,0.866252630101361,0.932843689843428,0.327846443155256
18,0.121708744832898,243.660907155461,153,4.32733089594795e-06,3217.95487749822,153,0,0.970420149470695,0.970420149470695,0.970420149470695,0.924280819206236,0.924280819206236,0.924280819206236,0.970420149470695,0.970420149470695,-24099.3205056221,-23977.4900520443,48234.6410112441,48322.9985972718,1001,48265.8295564812,0.0243302894710022,0.0184343060554811,0.0299309861114523,0.9,1,0.05,1.83841263546451e-81,0.08,0.036253888208899,0.036253888208899,0.0363228066414821,0.0363228066414821,0.0363228066414821,0.036456823435425,0.036456823435425,0.0360356922252708,0.0360356922252708,752.238468664643,808.702542233933,0.974175650649542,0.971137491902429,0.871630845318011,0.955724900419542,0.279381525629831
18,0.123407687844393,247.062191064475,153,2.20507140225035e-06,3309.74943433029,153,0,0.970202832685569,0.970202832685569,0.970202832685569,0.925353203930839,0.925353203930839,0.925353203930839,0.970202832685569,0.970202832685569,-24000.7379327767,-23877.2068372445,48037.4758655534,48125.8334515811,1001,48068.6644107905,0.0247824815367991,0.0189522573860528,0.0303454954277722,0.9,1,0.05,1.78374521055742e-80,0.08,0.0381955596151072,0.0381955596151072,0.0379573005736321,0.0379573005736321,0.0379573005736321,0.0368871853873557,0.0368871853873557,0.0373504939187852,0.0373504939187852,741.89623335825,797.582970889026,0.973099915979299,0.969935200212157,0.870668345876215,0.954102556803964,0.282779411652822
